chunk_id,article_filename,word_count,backend,model,claim,grounds,warrant,bucket,parse_error,raw_response_excerpt
734,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
735,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,884,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
736,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,982,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
737,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
738,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,994,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
739,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,982,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
740,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,992,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
741,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
742,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,980,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
743,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,974,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
744,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
745,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,984,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
746,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
747,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,994,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
748,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
749,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
750,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,968,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
751,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,988,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
752,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
753,Happiness-and-willingness-to-c_2025_Journal-of-Behavioral-and-Experimental-E.pdf,700,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
754,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
755,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,972,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
756,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
757,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
758,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,985,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
759,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
760,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
761,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,986,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
762,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,988,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
763,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,980,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
764,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
765,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,996,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
766,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
767,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,994,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
768,How-gender-and-prosociality-affect-machine-inter_2025_Journal-of-Behavioral-.pdf,789,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
769,Influenced-by-others--Trusting-behaviour_2025_Journal-of-Behavioral-and-Expe.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
770,Influenced-by-others--Trusting-behaviour_2025_Journal-of-Behavioral-and-Expe.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
771,Influenced-by-others--Trusting-behaviour_2025_Journal-of-Behavioral-and-Expe.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
772,Influenced-by-others--Trusting-behaviour_2025_Journal-of-Behavioral-and-Expe.pdf,984,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
