model,iter,P,R,F1
Ollama (Llama 3.2),517,0.5316901408450704,0.8531073446327684,0.6550976138828634
Ollama (Llama 3.2),518,0.5242718446601942,0.9152542372881356,0.6666666666666666
Ollama (Llama 3.2),519,0.47,0.8867924528301887,0.6143790849673203
Ollama (Llama 3.2),520,0.4866666666666667,0.8111111111111111,0.6083333333333334
Ollama (Llama 3.2),521,0.5344827586206896,0.9064327485380117,0.6724511930585684
Ollama (Llama 3.2),522,0.5289855072463768,0.8690476190476191,0.6576576576576576
Ollama (Llama 3.2),523,0.4874551971326165,0.85,0.6195899772209567
Ollama (Llama 3.2),524,0.49469964664310956,0.875,0.6320541760722348
Ollama (Llama 3.2),525,0.52,0.8813559322033898,0.6540880503144655
Ollama (Llama 3.2),526,0.4675324675324675,0.8888888888888888,0.6127659574468085
Ollama (Llama 3.2),527,0.5127388535031847,0.8473684210526315,0.6388888888888888
Ollama (Llama 3.2),528,0.47368421052631576,0.8742857142857143,0.6144578313253012
Ollama (Llama 3.2),529,0.49850746268656715,0.8652849740932642,0.6325757575757576
Ollama (Llama 3.2),530,0.4662576687116564,0.8994082840236687,0.6141414141414141
Ollama (Llama 3.2),531,0.42153846153846153,0.85625,0.5649484536082474
Ollama (Llama 3.2),532,0.5016835016835017,0.9254658385093167,0.6506550218340612
Ollama (Llama 3.2),533,0.4812286689419795,0.9215686274509803,0.6322869955156951
Ollama (Llama 3.2),534,0.46017699115044247,0.8342245989304813,0.5931558935361216
Ollama (Llama 3.2),535,0.4854368932038835,0.8928571428571429,0.6289308176100629
Ollama (Llama 3.2),536,0.48026315789473684,0.8295454545454546,0.6083333333333334
Ollama (Llama 3.2),537,0.5206896551724138,0.9096385542168675,0.662280701754386
Ollama (Llama 3.2),538,0.5372168284789643,0.9273743016759777,0.680327868852459
Ollama (Llama 3.2),539,0.4928571428571429,0.9517241379310345,0.6494117647058824
Ollama (Llama 3.2),540,0.5,0.8711656441717791,0.6353467561521253
Ollama (Llama 3.2),541,0.5351170568561873,0.9142857142857143,0.6751054852320675
Ollama (Llama 3.2),542,0.47619047619047616,0.9210526315789473,0.6278026905829596
Ollama (Llama 3.2),543,0.47368421052631576,0.8947368421052632,0.6194331983805668
Ollama (Llama 3.2),544,0.5,0.7894736842105263,0.6122448979591837
Ollama (Llama 3.2),545,0.5261324041811847,0.9263803680981595,0.6711111111111111
Ollama (Llama 3.2),546,0.5166051660516605,0.89171974522293,0.6542056074766356
Ollama (Llama 3.2),547,0.47651006711409394,0.797752808988764,0.5966386554621848
Ollama (Llama 3.2),548,0.5100671140939598,0.9806451612903225,0.6710816777041944
Ollama (Llama 3.2),549,0.49337748344370863,0.861271676300578,0.6273684210526316
Ollama (Llama 3.2),550,0.4882154882154882,0.8895705521472392,0.6304347826086957
Ollama (Llama 3.2),551,0.471875,0.888235294117647,0.6163265306122448
Ollama (Llama 3.2),552,0.4714285714285714,0.8571428571428571,0.608294930875576
Ollama (Llama 3.2),553,0.5454545454545454,0.9310344827586207,0.6878980891719746
Ollama (Llama 3.2),554,0.43529411764705883,0.8809523809523809,0.5826771653543308
Ollama (Llama 3.2),555,0.436046511627907,0.8875739644970414,0.5847953216374269
Ollama (Llama 3.2),556,0.4838709677419355,0.9090909090909091,0.631578947368421
Ollama (Llama 3.2),557,0.5328467153284672,0.9012345679012346,0.6697247706422018
Ollama (Llama 3.2),558,0.5047619047619047,0.9520958083832335,0.6597510373443983
Ollama (Llama 3.2),559,0.5032894736842105,0.884393063583815,0.6415094339622641
Ollama (Llama 3.2),560,0.49,0.9245283018867925,0.6405228758169934
Ollama (Llama 3.2),561,0.5,0.8850574712643678,0.6390041493775934
Ollama (Llama 3.2),562,0.4794952681388013,0.9440993788819876,0.6359832635983264
Ollama (Llama 3.2),563,0.5390334572490706,0.9177215189873418,0.6791569086651055
Ollama (Llama 3.2),564,0.495114006514658,0.8636363636363636,0.629399585921325
Ollama (Llama 3.2),565,0.5294117647058824,0.9473684210526315,0.679245283018868
Ollama (Llama 3.2),566,0.5,0.8232044198895028,0.6221294363256785
Ollama (Llama 3.2),567,0.5288135593220339,0.8432432432432433,0.6500000000000001
Ollama (Llama 3.2),568,0.5375494071146245,0.8242424242424242,0.6507177033492823
Ollama (Llama 3.2),569,0.49828178694158076,0.8285714285714286,0.6223175965665235
Ollama (Llama 3.2),570,0.48013245033112584,0.9294871794871795,0.6331877729257642
Ollama (Llama 3.2),571,0.5924657534246576,0.8826530612244898,0.709016393442623
Ollama (Llama 3.2),572,0.5357142857142857,0.9121621621621622,0.675
Ollama (Llama 3.2),573,0.47278911564625853,0.8424242424242424,0.6056644880174292
Ollama (Llama 3.2),574,0.45871559633027525,0.847457627118644,0.5952380952380952
Ollama (Llama 3.2),575,0.4673202614379085,0.8313953488372093,0.598326359832636
Ollama (Llama 3.2),576,0.5719063545150501,0.9293478260869565,0.7080745341614907
Ollama (Llama 3.2),577,0.6062992125984252,0.9166666666666666,0.7298578199052131
Ollama (Llama 3.2),578,0.4517133956386293,0.8285714285714286,0.5846774193548386
Ollama (Llama 3.2),579,0.5018315018315018,0.9072847682119205,0.6462264150943396
Ollama (Llama 3.2),580,0.5298013245033113,0.8839779005524862,0.6625258799171843
Ollama (Llama 3.2),581,0.5270758122743683,0.9733333333333334,0.6838407494145199
Ollama (Llama 3.2),582,0.5206896551724138,0.867816091954023,0.6508620689655173
Ollama (Llama 3.2),583,0.5294117647058824,0.8742857142857143,0.6594827586206896
Ollama (Llama 3.2),584,0.5326460481099656,0.8378378378378378,0.6512605042016807
Ollama (Llama 3.2),585,0.4427710843373494,0.8802395209580839,0.5891783567134269
Ollama (Llama 3.2),586,0.5163636363636364,0.8765432098765432,0.6498855835240274
Ollama (Llama 3.2),587,0.46357615894039733,0.8695652173913043,0.6047516198704103
Ollama (Llama 3.2),588,0.4869281045751634,0.861271676300578,0.6221294363256785
Ollama (Llama 3.2),589,0.5426621160409556,0.9137931034482759,0.6809421841541756
Ollama (Llama 3.2),590,0.6180257510729614,0.8727272727272727,0.7236180904522613
Ollama (Llama 3.2),591,0.49216300940438873,0.8971428571428571,0.6356275303643726
Ollama (Llama 3.2),592,0.5319148936170213,0.8771929824561403,0.662251655629139
Ollama (Llama 3.2),593,0.4981684981684982,0.7953216374269005,0.6126126126126126
Ollama (Llama 3.2),594,0.5221518987341772,0.8638743455497382,0.650887573964497
Ollama (Llama 3.2),595,0.5119453924914675,0.8875739644970414,0.6493506493506493
Ollama (Llama 3.2),596,0.46567164179104475,0.8342245989304813,0.5977011494252874
Ollama (Llama 3.2),597,0.4782608695652174,0.8603351955307262,0.6147704590818364
Ollama (Llama 3.2),598,0.56,0.850828729281768,0.6754385964912282
Ollama (Llama 3.2),599,0.5785714285714286,0.9050279329608939,0.7058823529411764
Ollama (Llama 3.2),600,0.48024316109422494,0.8633879781420765,0.6171875
Ollama (Llama 3.2),601,0.5326460481099656,0.9117647058823529,0.6724511930585684
Ollama (Llama 3.2),602,0.44936708860759494,0.8819875776397516,0.5953878406708596
Ollama (Llama 3.2),603,0.45058139534883723,0.8378378378378378,0.5860113421550095
Ollama (Llama 3.2),604,0.5115511551155115,0.8959537572254336,0.6512605042016807
Ollama (Llama 3.2),605,0.5136054421768708,0.8206521739130435,0.6317991631799162
Ollama (Llama 3.2),606,0.4444444444444444,0.8695652173913043,0.5882352941176471
Ollama (Llama 3.2),607,0.5634328358208955,0.9207317073170732,0.6990740740740742
Ollama (Llama 3.2),608,0.4786885245901639,0.8588235294117647,0.6147368421052631
Ollama (Llama 3.2),609,0.49836065573770494,0.8994082840236687,0.6413502109704642
Ollama (Llama 3.2),610,0.4666666666666667,0.9363057324840764,0.6228813559322034
Ollama (Llama 3.2),611,0.46938775510204084,0.8214285714285714,0.5974025974025974
Ollama (Llama 3.2),612,0.47619047619047616,0.8823529411764706,0.6185567010309277
Ollama (Llama 3.2),613,0.4916387959866221,0.8166666666666667,0.6137787056367432
Ollama (Llama 3.2),614,0.6007194244604317,0.9226519337016574,0.7276688453159043
Ollama (Llama 3.2),615,0.5236486486486487,0.8857142857142857,0.6581740976645435
Ollama (Llama 3.2),616,0.45454545454545453,0.7631578947368421,0.5697445972495089
Ollama (Llama 3.2),617,0.4748427672955975,0.9263803680981595,0.6278586278586279
Ollama (Llama 3.2),618,0.5056603773584906,0.9436619718309859,0.6584766584766585
Ollama (Llama 3.2),619,0.5745454545454546,0.8404255319148937,0.6825053995680346
Ollama (Llama 3.2),620,0.6348547717842323,0.8947368421052632,0.7427184466019416
Ollama (Llama 3.2),621,0.5033783783783784,0.8418079096045198,0.6300211416490487
Ollama (Llama 3.2),622,0.4803921568627451,0.9245283018867925,0.632258064516129
Ollama (Llama 3.2),623,0.47419354838709676,0.8448275862068966,0.6074380165289256
Ollama (Llama 3.2),624,0.540268456375839,0.8895027624309392,0.6722338204592903
Ollama (Llama 3.2),625,0.47003154574132494,0.9141104294478528,0.6208333333333335
Ollama (Llama 3.2),626,0.49838187702265374,0.8603351955307262,0.6311475409836066
Ollama (Llama 3.2),627,0.5708812260536399,0.861271676300578,0.6866359447004609
Ollama (Llama 3.2),628,0.4447852760736196,0.9602649006622517,0.6079664570230607
Ollama (Llama 3.2),629,0.4899328859060403,0.9012345679012346,0.6347826086956522
Ollama (Llama 3.2),630,0.5258064516129032,0.8956043956043956,0.66260162601626
Ollama (Llama 3.2),631,0.5107142857142857,0.9050632911392406,0.6529680365296804
Ollama (Llama 3.2),632,0.46407185628742514,0.9281437125748503,0.6187624750499001
Ollama (Llama 3.2),633,0.519298245614035,0.8862275449101796,0.654867256637168
Ollama (Llama 3.2),634,0.49044585987261147,0.88,0.6298568507157464
Ollama (Llama 3.2),635,0.4931506849315068,0.9290322580645162,0.6442953020134229
Ollama (Llama 3.2),636,0.5618374558303887,0.8784530386740331,0.6853448275862069
Ollama (Llama 3.2),637,0.5071942446043165,0.8493975903614458,0.6351351351351352
Ollama (Llama 3.2),638,0.45857988165680474,0.8857142857142857,0.6042884990253411
Ollama (Llama 3.2),639,0.53156146179402,0.9248554913294798,0.6751054852320676
Ollama (Llama 3.2),640,0.5215686274509804,0.8417721518987342,0.6440677966101696
Ollama (Llama 3.2),641,0.4794952681388013,0.8735632183908046,0.6191446028513239
Ollama (Llama 3.2),642,0.5085324232081911,0.8465909090909091,0.6353944562899788
Ollama (Llama 3.2),643,0.5610687022900763,0.8855421686746988,0.6869158878504673
Ollama (Llama 3.2),644,0.5257731958762887,0.9053254437869822,0.6652173913043479
Ollama (Llama 3.2),645,0.5176056338028169,0.91875,0.6621621621621622
Ollama (Llama 3.2),646,0.5179856115107914,0.7912087912087912,0.6260869565217392
Ollama (Llama 3.2),647,0.5145631067961165,0.9137931034482759,0.6583850931677019
Ollama (Llama 3.2),648,0.49382716049382713,0.8465608465608465,0.6237816764132553
Ollama (Llama 3.2),649,0.5294117647058824,0.8793103448275862,0.6609071274298056
Ollama (Llama 3.2),650,0.5229681978798587,0.896969696969697,0.6607142857142857
Ollama (Llama 3.2),651,0.5347985347985348,0.8957055214723927,0.6697247706422018
Ollama (Llama 3.2),652,0.473015873015873,0.8514285714285714,0.6081632653061224
Ollama (Llama 3.2),653,0.47840531561461797,0.8944099378881988,0.6233766233766235
Ollama (Llama 3.2),654,0.5075757575757576,0.8874172185430463,0.6457831325301205
Ollama (Llama 3.2),655,0.4519230769230769,0.8867924528301887,0.5987261146496815
Ollama (Llama 3.2),656,0.46078431372549017,0.8757763975155279,0.6038543897216274
Ollama (Llama 3.2),657,0.5220338983050847,0.8700564971751412,0.652542372881356
Ollama (Llama 3.2),658,0.4912891986062718,0.8867924528301887,0.6322869955156951
Ollama (Llama 3.2),659,0.5758754863813229,0.8043478260869565,0.671201814058957
Ollama (Llama 3.2),660,0.5031847133757962,0.8633879781420765,0.635814889336016
Ollama (Llama 3.2),661,0.5443548387096774,0.9375,0.6887755102040815
Ollama (Llama 3.2),662,0.48056537102473496,0.8553459119496856,0.6153846153846153
Ollama (Llama 3.2),663,0.5015384615384615,0.8316326530612245,0.6257197696737045
Ollama (Llama 3.2),664,0.47038327526132406,0.8132530120481928,0.5960264900662252
Ollama (Llama 3.2),665,0.5358490566037736,0.8658536585365854,0.662004662004662
Ollama (Llama 3.2),666,0.4837662337662338,0.9254658385093167,0.6353944562899787
Ollama (Llama 3.2),667,0.5300751879699248,0.8703703703703703,0.6588785046728971
Ollama (Llama 3.2),668,0.527972027972028,0.8830409356725146,0.6608315098468271
Ollama (Llama 3.2),669,0.48863636363636365,0.8835616438356164,0.6292682926829268
Ollama (Llama 3.2),670,0.5134228187919463,0.8895348837209303,0.6510638297872341
Ollama (Llama 3.2),671,0.47005988023952094,0.8770949720670391,0.6120857699805067
Ollama (Llama 3.2),672,0.4617737003058104,0.9207317073170732,0.6150712830957231
Ollama (Llama 3.2),673,0.519434628975265,0.8497109826589595,0.6447368421052632
Ollama (Llama 3.2),674,0.5641025641025641,0.8603351955307262,0.6814159292035399
Ollama (Llama 3.2),675,0.4664429530201342,0.8128654970760234,0.5927505330490406
Ollama (Llama 3.2),676,0.4367469879518072,0.8734939759036144,0.5823293172690763
Ollama (Llama 3.2),677,0.4646153846153846,0.8830409356725146,0.6088709677419355
Ollama (Llama 3.2),678,0.5085910652920962,0.8314606741573034,0.6311300639658848
Ollama (Llama 3.2),679,0.553030303030303,0.9182389937106918,0.6903073286052008
Ollama (Llama 3.2),680,0.4984520123839009,0.8994413407821229,0.6414342629482072
Ollama (Llama 3.2),681,0.5156794425087108,0.896969696969697,0.6548672566371682
Ollama (Llama 3.2),682,0.49074074074074076,0.8983050847457628,0.6347305389221558
Ollama (Llama 3.2),683,0.5661764705882353,0.8700564971751412,0.6859688195991092
Ollama (Llama 3.2),684,0.5323741007194245,0.9024390243902439,0.669683257918552
Ollama (Llama 3.2),685,0.47435897435897434,0.8654970760233918,0.6128364389233955
Ollama (Llama 3.2),686,0.4880239520958084,0.8858695652173914,0.6293436293436294
Ollama (Llama 3.2),687,0.459375,0.8305084745762712,0.5915492957746479
Ollama (Llama 3.2),688,0.4820846905537459,0.8705882352941177,0.620545073375262
Ollama (Llama 3.2),689,0.4823529411764706,0.9060773480662984,0.6295585412667947
Ollama (Llama 3.2),690,0.45014245014245013,0.8926553672316384,0.5984848484848485
Ollama (Llama 3.2),691,0.4267515923566879,0.7928994082840237,0.5548654244306418
Ollama (Llama 3.2),692,0.45483870967741935,0.8650306748466258,0.5961945031712473
Ollama (Llama 3.2),693,0.49640287769784175,0.8023255813953488,0.6133333333333333
Ollama (Llama 3.2),694,0.51,0.9216867469879518,0.6566523605150214
Ollama (Llama 3.2),695,0.4537313432835821,0.8837209302325582,0.5996055226824458
Ollama (Llama 3.2),696,0.4913494809688581,0.8875,0.6325167037861915
Ollama (Llama 3.2),697,0.5659722222222222,0.9106145251396648,0.6980728051391862
Ollama (Llama 3.2),698,0.4613259668508287,0.8146341463414634,0.5890652557319225
Ollama (Llama 3.2),699,0.4934210526315789,0.8670520231213873,0.6289308176100629
Ollama (Llama 3.2),700,0.5284280936454849,0.8494623655913979,0.6515463917525773
Ollama (Llama 3.2),701,0.4965986394557823,0.7807486631016043,0.6070686070686071
Ollama (Llama 3.2),702,0.5105633802816901,0.8950617283950617,0.6502242152466368
Ollama (Llama 3.2),703,0.4828767123287671,0.834319526627219,0.6117136659436009
Ollama (Llama 3.2),704,0.5684931506849316,0.8877005347593583,0.6931106471816284
Ollama (Llama 3.2),705,0.5163398692810458,0.9349112426035503,0.6652631578947369
Ollama (Llama 3.2),706,0.4668769716088328,0.8457142857142858,0.6016260162601625
Ollama (Llama 3.2),707,0.47619047619047616,0.9239130434782609,0.6284658040665434
Ollama (Llama 3.2),708,0.453416149068323,0.9125,0.6058091286307055
Ollama (Llama 3.2),709,0.5665399239543726,0.9085365853658537,0.6978922716627635
Ollama (Llama 3.2),710,0.5448275862068965,0.8926553672316384,0.6766595289079229
Ollama (Llama 3.2),711,0.55893536121673,0.8121546961325967,0.6621621621621622
Ollama (Llama 3.2),712,0.5048543689320388,0.8715083798882681,0.639344262295082
Ollama (Llama 3.2),713,0.5412186379928315,0.893491124260355,0.6741071428571429
Ollama (Llama 3.2),714,0.4930555555555556,0.9161290322580645,0.6410835214446953
Ollama (Llama 3.2),715,0.519163763066202,0.8816568047337278,0.6535087719298246
Ollama (Llama 3.2),716,0.44966442953020136,0.881578947368421,0.5955555555555556
Ollama (Llama 3.2),717,0.525,0.8855421686746988,0.6591928251121076
Ollama (Llama 3.2),718,0.5365853658536586,0.8901734104046243,0.6695652173913043
Ollama (Llama 3.2),719,0.4964788732394366,0.8011363636363636,0.6130434782608696
Ollama (Llama 3.2),720,0.524822695035461,0.896969696969697,0.6621923937360178
Ollama (Llama 3.2),721,0.48788927335640137,0.8924050632911392,0.6308724832214765
Ollama (Llama 3.2),722,0.5409836065573771,0.9375,0.6860706860706861
Ollama (Llama 3.2),723,0.5217391304347826,0.8235294117647058,0.6387832699619772
Ollama (Llama 3.2),724,0.5427631578947368,0.9166666666666666,0.6818181818181818
Ollama (Llama 3.2),725,0.5368421052631579,0.9272727272727272,0.68
Ollama (Llama 3.2),726,0.5437262357414449,0.8171428571428572,0.6529680365296803
Ollama (Llama 3.2),727,0.549645390070922,0.8201058201058201,0.6581740976645435
Ollama (Llama 3.2),728,0.5135135135135135,0.8397790055248618,0.6373165618448636
Ollama (Llama 3.2),729,0.4840764331210191,0.8491620111731844,0.6166328600405679
Ollama (Llama 3.2),730,0.5,0.8662790697674418,0.6340425531914894
Ollama (Llama 3.2),731,0.5276872964169381,0.8571428571428571,0.6532258064516129
Ollama (Llama 3.2),732,0.49328859060402686,0.9423076923076923,0.6475770925110131
Ollama (Llama 3.2),733,0.5105633802816901,0.8787878787878788,0.645879732739421
Ollama (Llama 3.2),734,0.4847457627118644,0.8614457831325302,0.6203904555314533
Ollama (Llama 3.2),735,0.5223367697594502,0.8685714285714285,0.6523605150214592
Ollama (Llama 3.2),736,0.5114754098360655,0.8666666666666667,0.643298969072165
Ollama (Llama 3.2),737,0.5095541401273885,0.8648648648648649,0.6412825651302606
Ollama (Llama 3.2),738,0.48255813953488375,0.8829787234042553,0.6240601503759399
Ollama (Llama 3.2),739,0.5016077170418006,0.9017341040462428,0.6446280991735537
Ollama (Llama 3.2),740,0.5,0.9050279329608939,0.6441351888667992
Ollama (Llama 3.2),741,0.5221843003412969,0.9,0.6609071274298056
Ollama (Llama 3.2),742,0.49830508474576274,0.8909090909090909,0.6391304347826087
Ollama (Llama 3.2),743,0.5055350553505535,0.8782051282051282,0.6416861826697893
Ollama (Llama 3.2),744,0.521311475409836,0.9085714285714286,0.6625
Ollama (Llama 3.2),745,0.5278688524590164,0.8994413407821229,0.665289256198347
Ollama (Llama 3.2),746,0.4865771812080537,0.90625,0.6331877729257642
Ollama (Llama 3.2),747,0.4194528875379939,0.8789808917197452,0.5679012345679013
Ollama (Llama 3.2),748,0.5322033898305085,0.8579234972677595,0.6569037656903766
Ollama (Llama 3.2),749,0.5860805860805861,0.903954802259887,0.711111111111111
Ollama (Llama 3.2),750,0.5286624203821656,0.8924731182795699,0.664
Ollama (Llama 3.2),751,0.532,0.869281045751634,0.6600496277915633
Ollama (Llama 3.2),752,0.4930555555555556,0.8402366863905325,0.6214442013129102
